Dataset,Feature_Noise,Label_Noise,Model,k,weights,max_depth,min_samples_split,C,max_iter,Train Acc,Test Acc
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,0.01,100.0,0.7808823529411765,0.7660818713450293
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,0.01,100.0,0.763235294117647,0.7719298245614035
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,0.01,200.0,0.7808823529411765,0.7660818713450293
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,0.01,200.0,0.763235294117647,0.7719298245614035
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,0.01,500.0,0.7808823529411765,0.7660818713450293
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,0.01,500.0,0.763235294117647,0.7719298245614035
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,0.01,1000.0,0.7808823529411765,0.7660818713450293
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,0.01,1000.0,0.763235294117647,0.7719298245614035
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,0.1,100.0,0.7926470588235294,0.7953216374269005
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,0.1,100.0,0.8044117647058824,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,0.1,200.0,0.7926470588235294,0.7953216374269005
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,0.1,200.0,0.8044117647058824,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,0.1,500.0,0.7926470588235294,0.7953216374269005
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,0.1,500.0,0.8044117647058824,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,0.1,1000.0,0.7926470588235294,0.7953216374269005
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,0.1,1000.0,0.8044117647058824,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,1.0,100.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,1.0,100.0,0.7926470588235294,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,1.0,200.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,1.0,200.0,0.7926470588235294,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,1.0,500.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,1.0,500.0,0.7926470588235294,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,1.0,1000.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,1.0,1000.0,0.7926470588235294,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,10.0,100.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,10.0,100.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,10.0,200.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,10.0,200.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,10.0,500.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,10.0,500.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,10.0,1000.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,10.0,1000.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,100.0,100.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,100.0,100.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,100.0,200.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,100.0,200.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,100.0,500.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,100.0,500.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,100.0,1000.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,100.0,1000.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,1000.0,100.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,1000.0,100.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,1000.0,200.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,1000.0,200.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,1000.0,500.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,1000.0,500.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,1000.0,1000.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,1000.0,1000.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,10000.0,100.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,10000.0,100.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,10000.0,200.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,10000.0,200.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,10000.0,500.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,10000.0,500.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l2,,,,,10000.0,1000.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,15%,LogisticRegression-l1,,,,,10000.0,1000.0,0.7911764705882353,0.7894736842105263
breast_cancer_pca,15%,20%,KNN,3.0,uniform,,,,,0.8573529411764705,0.7134502923976608
breast_cancer_pca,15%,20%,KNN,3.0,distance,,,,,1.0,0.7134502923976608
breast_cancer_pca,15%,20%,KNN,5.0,uniform,,,,,0.8338235294117647,0.7485380116959064
breast_cancer_pca,15%,20%,KNN,5.0,distance,,,,,1.0,0.7485380116959064
breast_cancer_pca,15%,20%,KNN,7.0,uniform,,,,,0.8088235294117647,0.7660818713450293
breast_cancer_pca,15%,20%,KNN,7.0,distance,,,,,1.0,0.7660818713450293
breast_cancer_pca,15%,20%,KNN,10.0,uniform,,,,,0.8102941176470588,0.7485380116959064
breast_cancer_pca,15%,20%,KNN,10.0,distance,,,,,1.0,0.7543859649122807
breast_cancer_pca,15%,20%,KNN,15.0,uniform,,,,,0.7867647058823529,0.7251461988304093
breast_cancer_pca,15%,20%,KNN,15.0,distance,,,,,1.0,0.7251461988304093
breast_cancer_pca,15%,20%,KNN,20.0,uniform,,,,,0.7779411764705882,0.7368421052631579
breast_cancer_pca,15%,20%,KNN,20.0,distance,,,,,1.0,0.7485380116959064
breast_cancer_pca,15%,20%,DecisionTree-gini,,,3.0,2.0,,,0.775,0.7426900584795322
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,3.0,2.0,,,0.7779411764705882,0.7543859649122807
breast_cancer_pca,15%,20%,DecisionTree-gini,,,3.0,5.0,,,0.775,0.7426900584795322
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,3.0,5.0,,,0.7779411764705882,0.7543859649122807
breast_cancer_pca,15%,20%,DecisionTree-gini,,,3.0,10.0,,,0.775,0.7426900584795322
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,3.0,10.0,,,0.7779411764705882,0.7543859649122807
breast_cancer_pca,15%,20%,DecisionTree-gini,,,3.0,20.0,,,0.7705882352941177,0.7543859649122807
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,3.0,20.0,,,0.7779411764705882,0.7543859649122807
breast_cancer_pca,15%,20%,DecisionTree-gini,,,5.0,2.0,,,0.8382352941176471,0.783625730994152
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,5.0,2.0,,,0.8,0.7719298245614035
breast_cancer_pca,15%,20%,DecisionTree-gini,,,5.0,5.0,,,0.836764705882353,0.783625730994152
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,5.0,5.0,,,0.8,0.7719298245614035
breast_cancer_pca,15%,20%,DecisionTree-gini,,,5.0,10.0,,,0.8323529411764706,0.783625730994152
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,5.0,10.0,,,0.8,0.7719298245614035
breast_cancer_pca,15%,20%,DecisionTree-gini,,,5.0,20.0,,,0.8161764705882353,0.7953216374269005
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,5.0,20.0,,,0.8,0.7719298245614035
breast_cancer_pca,15%,20%,DecisionTree-gini,,,7.0,2.0,,,0.875,0.7543859649122807
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,7.0,2.0,,,0.8352941176470589,0.7485380116959064
breast_cancer_pca,15%,20%,DecisionTree-gini,,,7.0,5.0,,,0.8691176470588236,0.7485380116959064
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,7.0,5.0,,,0.8352941176470589,0.7485380116959064
breast_cancer_pca,15%,20%,DecisionTree-gini,,,7.0,10.0,,,0.8558823529411764,0.7485380116959064
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,7.0,10.0,,,0.8338235294117647,0.7602339181286549
breast_cancer_pca,15%,20%,DecisionTree-gini,,,7.0,20.0,,,0.8308823529411765,0.7777777777777778
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,7.0,20.0,,,0.8279411764705882,0.7660818713450293
breast_cancer_pca,15%,20%,DecisionTree-gini,,,10.0,2.0,,,0.9264705882352942,0.7192982456140351
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,10.0,2.0,,,0.8823529411764706,0.7309941520467836
breast_cancer_pca,15%,20%,DecisionTree-gini,,,10.0,5.0,,,0.9117647058823529,0.7309941520467836
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,10.0,5.0,,,0.8779411764705882,0.7426900584795322
breast_cancer_pca,15%,20%,DecisionTree-gini,,,10.0,10.0,,,0.8808823529411764,0.7368421052631579
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,10.0,10.0,,,0.8691176470588236,0.7134502923976608
breast_cancer_pca,15%,20%,DecisionTree-gini,,,10.0,20.0,,,0.8411764705882353,0.7660818713450293
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,10.0,20.0,,,0.8558823529411764,0.7543859649122807
breast_cancer_pca,15%,20%,DecisionTree-gini,,,15.0,2.0,,,0.9897058823529412,0.6549707602339181
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,15.0,2.0,,,0.9808823529411764,0.6608187134502924
breast_cancer_pca,15%,20%,DecisionTree-gini,,,15.0,5.0,,,0.9558823529411765,0.6608187134502924
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,15.0,5.0,,,0.9705882352941176,0.695906432748538
breast_cancer_pca,15%,20%,DecisionTree-gini,,,15.0,10.0,,,0.9161764705882353,0.6783625730994152
breast_cancer_pca,15%,20%,DecisionTree-entropy,,,15.0,10.0,,,0.9382352941176471,0.6666666666666666
